Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf
185,6.167,1588.94,894.09,0.95,1595.12,876.14,0.96,1590.13,876.32,0.29,1634.66,871.88,0.96,1633.05,872.7,0.02,1676.14,961.4,1.0,1646.59,949.51,0.96,1711.6,1101.58,0.99,1645.96,1069.38,0.58,1742.01,1220.58,0.99,1666.92,1160.46,0.58,1592.51,1178.81,0.99,1581.44,1158.6,0.98,1406.19,1138.17,0.99,1413.83,1127.42,0.97,1222.19,1197.0,0.98,1261.93,1195.6,0.94
186,6.2,1588.73,894.49,0.94,1594.74,876.6,0.96,1589.98,876.78,0.28,1633.74,872.81,0.96,1633.01,873.62,0.02,1676.38,961.68,0.99,1646.46,951.17,0.95,1711.81,1102.55,0.99,1643.56,1072.21,0.57,1740.15,1221.02,0.99,1660.83,1162.37,0.58,1596.16,1181.02,0.99,1585.34,1161.67,0.98,1408.7,1137.02,0.99,1418.65,1129.16,0.97,1220.93,1196.27,0.98,1267.05,1196.37,0.93
187,6.233,1587.84,894.04,0.95,1593.8,876.13,0.96,1588.91,876.31,0.29,1633.56,872.0,0.96,1632.76,872.56,0.02,1677.22,961.92,1.0,1646.97,948.85,0.96,1713.99,1102.56,0.99,1643.61,1069.14,0.61,1741.23,1219.89,0.99,1657.94,1158.07,0.61,1598.45,1179.29,0.99,1586.92,1158.39,0.98,1409.59,1146.92,0.99,1418.86,1133.6,0.97,1224.36,1196.48,0.97,1267.42,1194.99,0.93
188,6.267,1585.99,893.55,0.96,1592.7,875.72,0.97,1586.53,875.87,0.33,1633.81,872.4,0.97,1629.56,872.58,0.02,1678.55,962.35,1.0,1645.06,948.04,0.96,1717.21,1102.99,0.99,1643.24,1067.74,0.62,1742.32,1218.13,0.99,1656.26,1153.81,0.62,1602.45,1176.4,0.99,1588.76,1154.75,0.98,1409.87,1151.43,0.99,1421.38,1135.46,0.97,1223.08,1194.24,0.97,1266.84,1192.49,0.92
189,6.3,1583.84,892.19,0.95,1590.85,874.7,0.97,1584.65,874.75,0.31,1633.01,871.84,0.97,1628.7,871.54,0.02,1676.99,960.68,1.0,1643.71,945.5,0.96,1717.94,1099.28,0.99,1643.11,1062.48,0.6,1742.33,1217.29,0.99,1656.08,1150.04,0.61,1602.82,1173.05,0.99,1588.65,1150.81,0.98,1409.44,1155.52,0.99,1419.27,1136.83,0.97,1219.9,1192.92,0.97,1260.49,1189.29,0.92
190,6.333,1580.86,892.72,0.96,1589.03,875.36,0.98,1581.76,874.74,0.36,1631.9,872.8,0.97,1625.03,870.95,0.02,1673.34,960.8,1.0,1641.86,946.08,0.95,1718.04,1098.26,0.99,1645.17,1060.84,0.52,1740.99,1216.43,0.99,1658.11,1148.34,0.55,1599.8,1174.19,0.99,1587.69,1152.49,0.98,1401.34,1157.34,0.99,1416.51,1142.34,0.96,1213.04,1193.86,0.97,1264.17,1191.08,0.92
191,6.367,1579.83,892.22,0.96,1588.05,875.32,0.98,1580.6,874.71,0.34,1630.96,873.32,0.97,1624.03,871.12,0.01,1671.4,960.68,1.0,1642.31,944.05,0.94,1719.94,1096.96,0.99,1647.65,1056.0,0.48,1741.77,1216.98,0.99,1658.59,1145.35,0.52,1598.19,1171.5,0.99,1587.13,1148.52,0.98,1398.23,1158.8,0.99,1411.92,1140.51,0.97,1207.35,1193.72,0.98,1254.97,1189.02,0.93
192,6.4,1579.48,891.82,0.97,1589.46,874.9,0.99,1578.13,874.05,0.47,1633.44,873.53,0.98,1616.44,870.08,0.02,1671.55,962.51,1.0,1639.72,941.66,0.95,1724.7,1099.52,0.99,1651.05,1056.07,0.5,1740.88,1216.8,0.99,1660.55,1148.17,0.55,1597.79,1174.65,0.99,1584.58,1148.28,0.98,1393.18,1162.93,0.99,1406.66,1133.21,0.96,1204.56,1196.86,0.98,1246.81,1185.58,0.92
193,6.433,1577.2,893.84,0.97,1585.81,876.94,0.98,1576.34,875.95,0.4,1629.45,874.24,0.97,1617.64,870.75,0.02,1671.22,962.05,1.0,1639.69,941.01,0.95,1727.8,1099.28,0.99,1652.21,1058.21,0.55,1738.91,1213.71,0.99,1658.8,1148.29,0.59,1596.56,1177.44,0.99,1582.51,1150.35,0.98,1393.38,1166.54,0.99,1399.96,1134.07,0.96,1201.72,1196.48,0.97,1231.53,1186.55,0.91
194,6.467,1572.95,893.47,0.97,1581.54,876.51,0.98,1572.3,875.51,0.4,1626.83,873.64,0.97,1615.31,870.13,0.01,1670.42,960.7,1.0,1638.29,939.78,0.95,1728.62,1095.51,0.99,1650.29,1056.94,0.49,1737.25,1211.24,0.99,1653.43,1147.12,0.55,1592.62,1174.3,0.99,1577.76,1146.61,0.98,1391.76,1170.46,0.99,1393.89,1135.91,0.96,1199.03,1197.09,0.97,1221.3,1185.77,0.91
195,6.5,1571.87,891.84,0.97,1580.17,875.12,0.98,1570.24,873.92,0.39,1623.66,872.06,0.97,1611.64,867.68,0.01,1668.0,958.59,0.99,1636.8,935.24,0.94,1728.14,1091.57,0.99,1653.22,1053.65,0.46,1728.93,1207.34,0.99,1651.52,1147.87,0.53,1591.83,1169.43,0.99,1575.62,1139.73,0.98,1394.46,1177.73,0.99,1389.58,1136.43,0.95,1197.53,1198.11,0.96,1200.64,1186.06,0.89
196,6.533,1568.5,890.0,0.96,1575.53,873.04,0.98,1566.89,872.01,0.34,1617.8,869.12,0.97,1609.17,865.5,0.01,1666.35,957.38,1.0,1632.11,934.2,0.93,1728.03,1090.68,0.99,1647.09,1055.72,0.42,1719.36,1205.95,0.99,1634.66,1150.0,0.5,1589.33,1168.94,0.99,1571.13,1138.66,0.98,1394.58,1185.15,0.99,1388.93,1140.73,0.95,1195.47,1201.85,0.97,1199.04,1189.11,0.89
197,6.567,1565.73,889.59,0.96,1572.44,872.61,0.98,1563.43,871.59,0.35,1614.5,867.96,0.97,1605.94,863.93,0.01,1661.97,955.67,1.0,1631.96,929.84,0.92,1722.68,1089.82,0.99,1647.86,1054.18,0.4,1707.38,1202.09,0.99,1628.6,1153.54,0.5,1589.02,1168.18,0.99,1572.75,1136.4,0.98,1396.31,1192.54,0.99,1391.85,1142.14,0.95,1195.97,1204.26,0.96,1194.68,1191.64,0.88
198,6.6,1561.18,889.45,0.96,1566.88,871.94,0.98,1558.98,871.37,0.3,1611.34,866.11,0.97,1605.14,863.51,0.01,1659.49,956.27,1.0,1631.29,929.63,0.91,1715.4,1091.58,0.99,1642.11,1057.82,0.36,1698.42,1197.74,0.99,1617.36,1156.15,0.46,1586.63,1169.31,0.99,1571.26,1136.66,0.98,1392.71,1196.82,0.99,1388.63,1140.81,0.95,1194.55,1208.4,0.97,1192.64,1195.76,0.89
199,6.633,1559.44,888.34,0.92,1566.16,870.92,0.95,1559.36,871.8,0.32,1608.57,866.92,0.94,1608.2,866.22,0.03,1655.07,954.66,0.99,1634.5,942.59,0.93,1707.43,1087.83,0.98,1639.33,1069.83,0.46,1698.56,1196.14,0.96,1634.3,1156.63,0.45,1596.2,1163.55,0.99,1586.75,1140.56,0.96,1409.88,1191.46,0.98,1413.18,1156.35,0.9,1199.34,1217.11,0.91,1199.47,1204.62,0.78
200,6.667,1556.32,886.49,0.9,1563.05,869.62,0.93,1556.73,869.96,0.26,1605.96,865.97,0.93,1607.68,863.74,0.02,1650.6,953.65,0.99,1635.29,937.91,0.91,1703.36,1088.7,0.98,1643.14,1065.09,0.43,1692.9,1198.14,0.96,1637.43,1157.37,0.42,1592.97,1162.17,0.99,1586.81,1137.38,0.96,1404.94,1194.22,0.98,1409.74,1155.2,0.9,1199.58,1218.72,0.91,1200.71,1205.78,0.77
201,6.7,1554.07,884.89,0.89,1560.38,868.1,0.92,1554.56,868.59,0.24,1601.53,865.35,0.93,1604.74,863.75,0.03,1648.55,954.33,0.99,1631.15,940.33,0.91,1699.26,1089.13,0.98,1638.38,1067.71,0.41,1692.89,1195.36,0.96,1634.45,1157.77,0.39,1587.67,1162.53,0.98,1580.49,1138.57,0.95,1401.41,1190.99,0.97,1404.5,1155.66,0.89,1198.77,1217.09,0.9,1200.32,1205.55,0.76
202,6.733,1551.95,882.93,0.88,1557.75,867.4,0.93,1550.82,865.59,0.15,1600.33,863.69,0.95,1602.5,858.03,0.01,1653.28,953.82,0.99,1640.35,927.27,0.88,1703.69,1090.36,0.99,1658.38,1051.44,0.28,1680.78,1194.74,0.97,1634.28,1159.9,0.28,1577.38,1167.9,0.99,1572.32,1134.36,0.95,1384.33,1192.03,0.98,1386.08,1142.42,0.89,1204.51,1217.27,0.93,1209.12,1206.65,0.78
203,6.767,1547.56,883.43,0.82,1552.48,867.55,0.86,1549.05,867.13,0.16,1591.63,864.92,0.91,1602.13,861.34,0.02,1642.52,951.63,0.99,1625.87,935.21,0.91,1695.79,1085.07,0.98,1636.12,1064.52,0.47,1700.5,1195.07,0.96,1640.93,1161.04,0.42,1584.37,1161.87,0.99,1577.63,1136.89,0.96,1403.61,1194.83,0.97,1404.49,1156.42,0.9,1198.65,1217.41,0.89,1200.48,1207.93,0.76
204,6.8,1544.9,884.05,0.86,1550.09,867.86,0.9,1546.29,867.9,0.19,1590.94,864.0,0.93,1599.66,861.79,0.02,1641.27,949.8,0.99,1625.16,935.28,0.91,1694.17,1082.96,0.98,1635.61,1066.56,0.45,1701.87,1194.91,0.96,1641.31,1162.68,0.41,1579.74,1162.36,0.99,1573.7,1137.88,0.96,1394.96,1193.49,0.98,1395.76,1154.19,0.9,1200.06,1217.29,0.9,1201.99,1207.26,0.77
205,6.833,1542.99,883.72,0.87,1547.41,868.27,0.92,1542.44,866.43,0.11,1590.05,863.83,0.95,1596.64,858.82,0.01,1648.52,952.36,0.99,1631.34,926.25,0.88,1700.75,1090.7,0.99,1652.59,1057.49,0.29,1692.89,1204.03,0.97,1646.67,1172.21,0.28,1567.46,1168.99,0.99,1559.94,1135.46,0.95,1381.06,1190.76,0.98,1378.49,1138.72,0.9,1203.23,1216.01,0.94,1208.66,1207.58,0.81
206,6.867,1542.04,884.09,0.86,1546.15,868.81,0.91,1541.29,866.84,0.1,1586.4,864.21,0.95,1594.17,858.68,0.01,1648.16,951.17,0.99,1629.65,926.16,0.88,1702.59,1090.77,0.99,1653.18,1057.86,0.29,1698.58,1209.35,0.97,1650.07,1177.45,0.28,1568.34,1167.19,0.99,1560.53,1134.75,0.95,1385.56,1187.23,0.98,1384.23,1141.54,0.9,1206.17,1216.6,0.93,1212.18,1208.36,0.8
207,6.9,1542.23,883.79,0.87,1546.6,868.28,0.92,1540.8,866.69,0.11,1587.1,863.47,0.95,1592.07,858.73,0.01,1647.62,950.86,0.99,1628.0,926.98,0.88,1702.26,1089.58,0.99,1652.98,1060.55,0.3,1702.49,1214.22,0.98,1654.51,1183.94,0.29,1567.78,1169.13,0.99,1559.17,1137.04,0.95,1387.18,1188.71,0.98,1384.99,1139.66,0.9,1205.04,1218.39,0.94,1209.58,1208.44,0.81
208,6.933,1542.32,887.12,0.86,1546.85,870.41,0.89,1543.1,870.76,0.19,1586.53,864.86,0.92,1595.73,863.17,0.02,1640.23,951.37,0.99,1621.97,936.67,0.91,1696.6,1086.28,0.98,1636.68,1069.52,0.46,1722.4,1211.55,0.96,1655.44,1172.53,0.42,1578.32,1163.34,0.99,1571.39,1139.31,0.96,1401.57,1191.55,0.98,1401.79,1152.48,0.9,1196.66,1218.6,0.9,1198.31,1207.76,0.78
209,6.967,1541.9,886.43,0.92,1545.18,869.19,0.96,1540.3,868.3,0.16,1587.43,862.88,0.96,1591.68,859.52,0.01,1647.79,954.55,0.99,1618.85,925.3,0.89,1705.33,1093.99,1.0,1639.38,1058.27,0.33,1729.5,1216.23,0.99,1640.71,1171.1,0.41,1578.95,1170.29,0.99,1563.99,1136.9,0.98,1388.26,1199.91,0.99,1381.63,1143.7,0.95,1190.84,1214.87,0.97,1191.35,1202.97,0.9
210,7.0,1543.31,886.78,0.94,1547.16,869.37,0.97,1541.01,868.46,0.2,1589.71,862.15,0.97,1591.57,858.24,0.01,1646.46,952.27,0.99,1622.74,921.54,0.89,1705.83,1091.6,1.0,1645.74,1054.19,0.34,1731.33,1212.53,0.99,1648.68,1166.37,0.44,1581.02,1168.59,0.99,1569.47,1134.62,0.98,1386.68,1200.42,0.99,1383.06,1141.52,0.96,1190.48,1215.36,0.97,1191.28,1202.91,0.91
211,7.033,1544.16,888.4,0.93,1547.58,870.76,0.96,1541.59,870.38,0.19,1589.1,862.77,0.96,1590.89,860.48,0.01,1649.19,952.04,1.0,1620.08,923.72,0.92,1710.31,1090.58,1.0,1644.1,1056.29,0.4,1733.76,1206.18,0.99,1651.87,1162.23,0.47,1583.28,1166.91,1.0,1568.1,1133.73,0.98,1388.34,1201.37,0.99,1383.05,1142.74,0.96,1190.31,1216.55,0.97,1191.07,1203.48,0.91
212,7.067,1543.81,889.33,0.93,1547.33,871.62,0.96,1541.44,871.3,0.19,1588.97,863.94,0.96,1591.14,861.8,0.01,1648.71,951.73,0.99,1621.93,925.88,0.91,1709.58,1085.3,1.0,1648.49,1055.19,0.43,1737.42,1197.91,0.99,1665.43,1159.53,0.52,1583.42,1167.54,0.99,1569.8,1135.92,0.98,1393.02,1197.77,0.99,1387.71,1142.92,0.96,1191.74,1213.82,0.97,1192.93,1200.9,0.91
213,7.1,1544.06,889.21,0.94,1548.49,871.56,0.97,1541.92,871.06,0.22,1592.19,864.32,0.97,1592.89,861.52,0.01,1649.73,953.73,1.0,1626.36,926.42,0.92,1711.5,1090.13,0.99,1653.48,1056.52,0.42,1741.8,1198.21,0.99,1670.25,1156.0,0.5,1582.43,1170.73,0.99,1571.32,1138.29,0.98,1386.73,1199.11,0.99,1383.16,1143.55,0.97,1194.29,1214.69,0.97,1195.9,1199.08,0.92
214,7.133,1546.58,890.18,0.96,1551.94,872.12,0.98,1543.59,872.01,0.29,1597.06,864.76,0.97,1592.18,862.54,0.01,1652.15,954.02,1.0,1626.22,926.99,0.93,1714.62,1088.21,0.99,1653.14,1054.45,0.42,1747.25,1199.78,0.99,1669.74,1155.2,0.5,1585.49,1170.34,0.99,1572.64,1138.37,0.98,1392.82,1198.78,0.99,1389.41,1142.81,0.97,1193.76,1214.01,0.98,1193.6,1199.1,0.92
215,7.167,1548.23,890.68,0.95,1553.35,872.91,0.97,1545.67,872.68,0.27,1597.71,865.99,0.97,1594.36,863.64,0.01,1655.52,955.18,1.0,1626.43,928.13,0.94,1719.67,1090.65,0.99,1654.39,1055.87,0.45,1750.39,1201.06,0.99,1673.88,1154.4,0.52,1585.87,1169.55,0.99,1571.14,1137.39,0.98,1393.44,1197.68,0.99,1389.1,1142.65,0.97,1195.73,1214.23,0.97,1196.39,1199.0,0.92
216,7.2,1552.19,892.01,0.98,1559.7,873.73,0.99,1547.81,874.01,0.45,1605.97,867.07,0.98,1590.05,865.62,0.01,1656.67,956.66,1.0,1624.77,931.07,0.95,1720.01,1092.98,0.99,1654.08,1058.54,0.47,1752.54,1201.62,0.99,1675.4,1154.73,0.55,1585.94,1170.91,0.99,1569.23,1139.6,0.98,1390.46,1195.61,0.99,1385.96,1141.38,0.96,1194.3,1213.29,0.97,1193.34,1197.02,0.91
217,7.233,1553.15,892.37,0.98,1561.51,874.33,0.99,1549.2,874.26,0.47,1609.49,868.8,0.98,1592.88,866.1,0.01,1657.3,958.85,1.0,1628.66,931.76,0.95,1722.03,1096.92,0.99,1658.48,1059.05,0.45,1752.94,1205.76,0.99,1677.24,1155.35,0.53,1585.89,1170.64,0.99,1571.42,1138.89,0.98,1389.67,1194.19,0.99,1387.09,1140.78,0.97,1195.57,1213.79,0.97,1194.68,1196.45,0.92
218,7.267,1554.48,892.1,0.98,1562.81,874.05,0.99,1550.54,874.11,0.48,1611.06,868.67,0.98,1593.6,866.37,0.01,1661.45,959.84,1.0,1627.54,931.84,0.95,1724.95,1097.35,0.99,1654.57,1057.12,0.46,1753.0,1207.43,0.99,1671.6,1153.13,0.54,1588.69,1167.78,1.0,1570.72,1135.29,0.98,1392.56,1197.69,0.99,1388.12,1141.99,0.97,1196.88,1216.08,0.98,1195.86,1198.05,0.93
219,7.3,1555.07,893.03,0.97,1561.9,875.39,0.98,1552.75,875.22,0.35,1609.08,870.06,0.98,1600.73,867.53,0.01,1660.79,959.95,1.0,1632.83,933.0,0.95,1723.91,1096.66,0.99,1661.5,1060.6,0.48,1752.92,1205.14,0.99,1684.57,1157.81,0.55,1585.45,1169.63,0.99,1571.41,1137.45,0.98,1388.88,1194.83,0.99,1384.62,1140.35,0.97,1195.51,1213.06,0.97,1195.86,1195.81,0.92
220,7.333,1556.73,892.66,0.96,1562.31,875.31,0.97,1555.22,875.0,0.28,1607.94,870.19,0.97,1605.55,867.55,0.01,1662.45,959.89,1.0,1634.47,931.94,0.95,1724.46,1096.29,0.99,1661.32,1059.02,0.5,1752.28,1204.2,0.99,1683.3,1154.27,0.56,1587.0,1168.47,1.0,1572.76,1135.83,0.98,1392.47,1197.19,0.99,1386.79,1141.82,0.97,1195.99,1212.72,0.97,1197.22,1198.03,0.93
221,7.367,1560.11,893.6,0.94,1565.44,876.38,0.96,1558.88,875.69,0.25,1608.66,871.81,0.97,1608.77,868.17,0.01,1663.41,962.13,1.0,1636.12,933.2,0.94,1727.75,1101.48,0.99,1665.83,1061.44,0.52,1755.91,1205.87,0.99,1688.8,1154.13,0.56,1587.79,1168.96,1.0,1574.1,1136.11,0.98,1394.2,1194.35,0.99,1388.86,1140.78,0.97,1196.22,1212.79,0.97,1197.36,1197.21,0.92
222,7.4,1564.58,892.54,0.93,1569.27,875.55,0.95,1563.35,874.94,0.24,1609.45,872.33,0.96,1612.18,868.78,0.01,1664.16,964.0,1.0,1637.85,935.56,0.95,1729.12,1102.23,0.99,1664.93,1066.02,0.56,1756.77,1207.79,0.99,1687.86,1158.53,0.59,1588.41,1171.61,1.0,1575.59,1138.77,0.99,1397.87,1195.54,0.99,1394.77,1140.48,0.97,1196.85,1213.79,0.97,1198.08,1197.62,0.92
223,7.433,1571.13,892.99,0.95,1577.39,876.05,0.97,1568.89,875.11,0.33,1616.73,872.66,0.96,1611.65,868.4,0.02,1666.73,963.02,1.0,1638.02,935.03,0.95,1731.48,1101.96,0.99,1668.33,1064.15,0.58,1753.02,1204.24,0.99,1692.92,1156.78,0.62,1589.57,1168.78,0.99,1574.91,1136.15,0.98,1391.54,1193.4,0.99,1387.49,1140.79,0.97,1196.81,1212.44,0.97,1196.65,1195.57,0.92
224,7.467,1571.65,891.86,0.95,1578.33,875.14,0.97,1570.56,874.2,0.31,1621.12,873.46,0.97,1616.71,869.08,0.01,1671.83,966.78,1.0,1640.86,936.94,0.95,1735.58,1109.79,0.99,1667.32,1066.24,0.56,1751.17,1208.24,0.99,1686.19,1155.64,0.59,1591.78,1169.73,1.0,1575.49,1136.26,0.99,1393.7,1195.26,0.99,1389.37,1142.47,0.97,1197.84,1213.95,0.97,1197.89,1196.14,0.92
225,7.5,1578.27,892.38,0.95,1584.96,875.77,0.97,1576.89,875.12,0.34,1625.9,874.62,0.97,1620.24,870.76,0.02,1675.26,967.48,1.0,1641.37,938.26,0.95,1737.97,1109.03,0.99,1663.47,1065.64,0.57,1755.78,1212.58,0.99,1684.11,1156.35,0.6,1592.89,1170.15,0.99,1574.94,1137.2,0.98,1399.11,1191.96,0.99,1394.84,1140.28,0.97,1199.03,1213.17,0.97,1197.94,1195.13,0.91
226,7.533,1580.47,892.74,0.96,1587.54,876.06,0.98,1579.52,875.32,0.36,1630.17,874.73,0.97,1623.44,870.92,0.02,1677.59,967.68,1.0,1642.81,939.41,0.96,1738.57,1106.24,0.99,1661.67,1065.96,0.57,1759.57,1213.57,0.99,1685.35,1158.4,0.61,1591.48,1170.82,1.0,1573.15,1138.19,0.99,1397.77,1192.32,0.99,1392.4,1140.44,0.97,1199.79,1212.43,0.97,1200.35,1194.16,0.92
227,7.567,1582.24,893.81,0.96,1589.24,877.32,0.98,1582.11,876.59,0.34,1633.07,876.51,0.97,1628.44,872.66,0.02,1680.86,969.63,1.0,1646.57,940.51,0.96,1741.7,1108.25,0.99,1662.97,1065.8,0.6,1759.24,1213.52,0.99,1685.89,1156.23,0.62,1591.45,1171.28,1.0,1573.61,1138.13,0.99,1396.76,1193.75,0.99,1391.95,1141.35,0.97,1200.85,1212.79,0.97,1201.85,1193.97,0.93
228,7.6,1587.18,892.08,0.95,1593.75,875.93,0.97,1586.94,875.41,0.31,1635.01,876.67,0.97,1631.12,873.41,0.02,1683.35,970.94,1.0,1644.75,942.64,0.96,1744.17,1106.49,0.99,1657.78,1065.66,0.63,1761.55,1213.24,0.99,1683.09,1156.42,0.65,1593.07,1169.95,1.0,1572.23,1136.96,0.99,1397.56,1195.57,0.99,1391.97,1142.22,0.98,1198.9,1214.01,0.97,1199.09,1194.85,0.93
229,7.633,1595.56,890.72,0.96,1602.58,874.56,0.97,1593.97,874.16,0.42,1639.71,874.71,0.97,1631.75,871.82,0.02,1682.48,967.55,1.0,1646.53,941.54,0.97,1744.06,1103.75,0.99,1661.85,1066.4,0.66,1761.82,1214.42,0.99,1687.52,1161.19,0.68,1591.78,1169.46,1.0,1572.65,1137.77,0.99,1395.87,1192.26,0.99,1392.31,1142.0,0.98,1200.35,1212.27,0.97,1200.81,1191.51,0.93
230,7.667,1598.26,891.86,0.97,1606.7,875.75,0.98,1596.91,875.09,0.51,1647.69,876.61,0.97,1635.21,872.78,0.02,1688.71,969.46,1.0,1649.38,942.43,0.97,1747.35,1103.87,0.99,1659.67,1065.81,0.67,1762.77,1214.44,0.99,1684.91,1159.25,0.7,1597.07,1168.57,1.0,1575.84,1136.41,0.99,1400.29,1193.36,0.99,1396.28,1141.25,0.97,1204.61,1213.51,0.97,1205.47,1192.16,0.93
231,7.7,1602.05,891.14,0.97,1610.3,875.27,0.98,1601.66,874.74,0.46,1651.87,877.5,0.97,1641.38,873.99,0.02,1693.36,972.85,1.0,1652.35,945.67,0.97,1751.06,1109.73,0.99,1659.99,1068.15,0.67,1761.85,1212.67,0.99,1684.3,1157.52,0.7,1595.83,1169.95,1.0,1573.54,1137.96,0.99,1400.48,1190.79,0.99,1396.24,1142.85,0.97,1203.32,1212.51,0.97,1205.32,1190.89,0.93
232,7.733,1608.73,892.51,0.98,1618.03,876.11,0.99,1606.86,875.99,0.58,1659.85,877.63,0.98,1642.55,874.73,0.03,1697.73,972.54,1.0,1653.98,945.51,0.97,1752.15,1108.4,0.99,1659.95,1068.13,0.7,1762.88,1214.09,0.99,1683.05,1157.37,0.72,1600.69,1168.07,1.0,1576.4,1136.15,0.99,1404.66,1192.28,0.99,1400.51,1141.74,0.97,1204.52,1212.57,0.96,1205.55,1190.7,0.92
233,7.767,1612.17,893.01,0.98,1622.44,877.23,0.99,1610.48,876.78,0.6,1665.71,880.53,0.98,1645.01,876.63,0.03,1701.72,975.17,1.0,1654.42,947.08,0.98,1754.68,1109.16,0.99,1657.74,1067.72,0.71,1766.08,1215.71,0.99,1683.95,1157.05,0.74,1603.1,1167.37,1.0,1576.25,1134.81,0.99,1401.83,1193.1,0.99,1396.13,1142.17,0.98,1202.78,1212.39,0.97,1203.65,1191.07,0.93
234,7.8,1615.16,893.03,0.98,1625.82,877.38,0.99,1613.97,876.53,0.61,1668.86,881.19,0.98,1647.96,876.41,0.03,1703.57,976.45,1.0,1654.44,948.92,0.98,1753.76,1110.99,0.99,1655.49,1068.53,0.72,1763.66,1219.26,0.99,1680.7,1157.79,0.75,1605.3,1166.77,1.0,1577.22,1135.07,0.99,1407.24,1190.62,0.99,1400.51,1143.96,0.98,1203.07,1212.18,0.96,1205.39,1191.4,0.92
235,7.833,1621.14,893.34,0.98,1632.51,877.52,0.99,1619.75,876.48,0.62,1674.9,880.98,0.98,1651.97,875.89,0.03,1706.2,976.37,1.0,1657.82,949.34,0.97,1754.82,1113.41,0.99,1659.21,1069.37,0.69,1764.23,1218.7,0.99,1685.06,1157.95,0.72,1603.98,1169.28,0.99,1576.83,1138.07,0.99,1399.64,1188.89,0.99,1394.9,1146.2,0.97,1201.03,1208.81,0.97,1207.23,1188.76,0.92
236,7.867,1628.06,890.73,0.99,1640.18,875.66,0.99,1626.24,873.99,0.67,1681.77,880.82,0.98,1655.38,874.13,0.03,1710.01,976.55,1.0,1658.69,947.66,0.98,1753.78,1111.91,0.99,1654.91,1067.07,0.71,1761.89,1221.32,0.99,1678.43,1157.43,0.74,1606.22,1169.2,1.0,1576.93,1136.94,0.99,1402.58,1191.43,0.99,1397.02,1145.75,0.98,1202.13,1208.59,0.97,1208.96,1188.96,0.93
237,7.9,1631.56,889.93,0.98,1644.02,875.22,0.99,1630.14,873.08,0.64,1685.22,881.55,0.98,1659.65,873.53,0.03,1710.51,977.01,1.0,1661.5,947.06,0.98,1751.71,1113.06,0.99,1655.63,1066.48,0.71,1764.22,1224.86,0.99,1678.33,1159.51,0.74,1607.43,1167.46,1.0,1579.88,1135.26,0.99,1404.21,1191.22,0.99,1400.37,1146.39,0.98,1201.26,1208.59,0.97,1210.39,1189.91,0.94
238,7.933,1633.34,887.76,0.98,1645.16,872.92,0.99,1632.41,871.12,0.6,1686.47,879.41,0.98,1664.16,872.07,0.03,1711.77,976.64,1.0,1665.91,945.87,0.97,1750.11,1114.0,0.99,1657.68,1065.87,0.69,1763.6,1226.3,0.99,1679.88,1159.04,0.72,1606.37,1168.47,1.0,1581.36,1135.77,0.99,1402.99,1191.63,0.99,1402.56,1145.26,0.98,1201.05,1209.64,0.97,1215.25,1189.2,0.94
239,7.967,1634.26,885.3,0.98,1643.72,871.19,0.99,1634.16,868.76,0.49,1690.57,878.5,0.98,1676.3,870.94,0.01,1719.49,978.72,1.0,1690.51,945.51,0.95,1756.2,1122.06,1.0,1693.77,1071.73,0.45,1756.46,1230.19,1.0,1690.89,1190.19,0.5,1595.53,1172.12,1.0,1580.47,1135.88,0.98,1405.26,1194.64,1.0,1399.93,1143.4,0.97,1198.02,1219.89,0.98,1190.8,1202.19,0.93
240,8.0,1641.53,883.47,0.98,1654.12,869.32,0.99,1639.71,867.29,0.6,1695.24,877.7,0.97,1668.31,869.44,0.03,1718.45,976.74,1.0,1665.99,944.06,0.97,1750.89,1112.78,0.99,1650.74,1064.63,0.68,1764.8,1229.64,0.99,1671.26,1160.0,0.7,1610.97,1167.53,1.0,1580.94,1133.78,0.99,1412.89,1200.69,0.99,1409.24,1148.66,0.98,1206.85,1212.71,0.97,1215.8,1192.28,0.94
