Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf
521,17.367,1743.27,1111.24,0.94,1764.72,1097.74,0.97,1749.07,1092.19,0.55,1808.54,1118.81,0.98,1763.81,1101.64,0.13,1782.7,1229.41,0.99,1719.6,1188.09,0.95,1824.59,1370.34,0.98,1702.32,1298.14,0.73,1822.82,1475.65,0.96,1749.42,1395.94,0.68,1568.4,1384.21,1.0,1542.45,1346.25,0.99,1356.71,1432.42,0.99,1343.26,1399.1,0.98,1110.83,1479.31,0.98,1132.95,1466.88,0.97
522,17.4,1738.38,1112.54,0.94,1759.87,1098.89,0.97,1744.22,1092.85,0.55,1802.69,1119.61,0.98,1759.55,1101.39,0.12,1777.76,1230.2,0.99,1717.38,1187.41,0.94,1822.97,1368.98,0.98,1702.81,1295.43,0.69,1824.23,1476.11,0.96,1747.1,1395.26,0.64,1570.43,1389.41,1.0,1545.13,1351.04,0.99,1365.96,1436.04,0.99,1348.54,1399.96,0.98,1115.03,1480.45,0.98,1133.94,1465.78,0.97
523,17.433,1732.43,1114.03,0.94,1754.07,1100.46,0.97,1738.39,1094.04,0.55,1797.5,1120.66,0.98,1754.93,1101.44,0.12,1773.02,1230.66,0.99,1716.18,1185.91,0.94,1821.02,1369.25,0.98,1706.15,1292.0,0.67,1824.39,1475.16,0.96,1747.86,1393.52,0.62,1568.37,1391.58,1.0,1544.56,1352.58,0.99,1363.72,1441.84,0.99,1347.99,1405.42,0.98,1115.79,1480.82,0.98,1134.33,1466.91,0.97
524,17.467,1726.07,1115.22,0.95,1748.21,1101.57,0.97,1730.89,1095.35,0.57,1791.61,1122.24,0.98,1746.04,1103.08,0.12,1767.76,1231.33,0.99,1710.82,1185.6,0.93,1817.76,1366.39,0.98,1700.5,1287.44,0.63,1823.79,1476.77,0.96,1737.08,1392.29,0.58,1569.7,1395.6,1.0,1545.12,1356.27,0.99,1370.35,1442.29,0.99,1349.99,1403.83,0.98,1119.36,1483.36,0.98,1133.27,1468.34,0.97
525,17.5,1716.81,1113.23,0.94,1738.03,1102.7,0.97,1720.53,1096.8,0.54,1779.57,1124.56,0.98,1746.44,1103.45,0.12,1769.83,1234.21,1.0,1718.56,1184.38,0.93,1808.92,1364.83,0.98,1710.46,1288.95,0.63,1818.6,1481.15,0.96,1738.34,1393.56,0.57,1569.89,1393.11,1.0,1547.6,1350.58,0.98,1385.93,1445.82,0.99,1365.49,1403.77,0.97,1124.11,1481.09,0.97,1155.18,1463.32,0.94
526,17.533,1710.53,1114.62,0.94,1731.5,1103.62,0.97,1713.49,1098.09,0.55,1773.43,1123.57,0.98,1739.53,1103.45,0.12,1766.15,1232.76,1.0,1715.15,1185.22,0.93,1808.33,1364.85,0.98,1711.63,1292.25,0.64,1817.36,1483.2,0.97,1735.53,1395.77,0.58,1571.36,1394.98,1.0,1549.35,1353.08,0.98,1384.92,1446.32,0.99,1366.46,1404.6,0.97,1122.94,1481.57,0.97,1155.99,1461.75,0.94
527,17.567,1705.22,1116.99,0.94,1725.34,1105.82,0.96,1708.76,1100.23,0.51,1767.67,1124.16,0.97,1737.78,1104.01,0.11,1764.94,1233.08,1.0,1714.46,1183.41,0.93,1806.82,1365.98,0.98,1711.27,1287.72,0.63,1816.98,1483.07,0.96,1732.14,1393.15,0.56,1571.77,1395.34,0.99,1549.58,1352.76,0.98,1387.1,1447.28,0.99,1368.29,1405.31,0.97,1125.8,1478.65,0.97,1159.06,1461.88,0.93
528,17.6,1702.08,1118.4,0.94,1722.35,1107.15,0.96,1704.95,1101.61,0.53,1764.98,1125.08,0.97,1732.72,1104.87,0.11,1764.12,1233.99,1.0,1710.31,1182.04,0.92,1807.35,1367.98,0.98,1703.13,1283.91,0.61,1815.35,1484.65,0.96,1719.33,1390.32,0.55,1575.2,1393.01,0.99,1550.55,1349.39,0.98,1397.45,1447.62,0.99,1370.2,1402.58,0.97,1129.86,1480.49,0.97,1156.38,1462.68,0.94
529,17.633,1697.84,1119.07,0.94,1718.09,1107.46,0.97,1700.36,1102.04,0.54,1761.14,1124.7,0.97,1728.17,1104.87,0.11,1762.44,1234.7,1.0,1708.05,1182.71,0.92,1805.65,1369.78,0.98,1700.46,1284.09,0.59,1813.73,1485.09,0.96,1712.97,1387.76,0.53,1573.41,1398.74,0.99,1549.06,1354.67,0.98,1391.68,1446.74,0.99,1369.43,1400.25,0.97,1126.72,1481.77,0.97,1156.82,1461.63,0.94
530,17.667,1692.88,1121.32,0.94,1712.43,1108.75,0.96,1695.18,1104.33,0.52,1757.05,1123.57,0.97,1725.27,1106.14,0.1,1760.76,1230.23,1.0,1708.73,1183.15,0.91,1804.29,1365.42,0.98,1707.26,1290.03,0.59,1813.55,1484.3,0.96,1720.36,1393.06,0.54,1572.6,1400.99,0.99,1549.51,1358.77,0.98,1390.58,1447.14,0.99,1373.56,1402.51,0.97,1123.42,1480.67,0.97,1158.59,1460.96,0.94
531,17.7,1688.84,1125.88,0.93,1708.51,1109.17,0.97,1692.03,1106.0,0.49,1755.87,1121.32,0.97,1715.86,1109.13,0.09,1756.44,1229.62,0.99,1703.34,1189.65,0.89,1811.29,1372.53,0.97,1712.54,1297.44,0.5,1817.8,1482.13,0.96,1733.05,1397.14,0.48,1574.93,1407.66,0.99,1551.56,1369.39,0.98,1374.85,1439.52,0.99,1362.81,1400.93,0.97,1125.67,1477.85,0.98,1147.23,1458.61,0.96
532,17.733,1683.77,1128.21,0.94,1703.45,1111.59,0.97,1686.88,1107.87,0.52,1750.75,1123.51,0.98,1711.88,1110.19,0.09,1753.93,1230.36,0.99,1702.45,1191.44,0.89,1810.99,1371.8,0.97,1717.55,1299.83,0.5,1817.88,1482.29,0.96,1739.83,1401.77,0.49,1571.45,1411.69,0.99,1550.3,1374.73,0.98,1365.51,1430.9,0.99,1360.76,1399.71,0.97,1119.82,1477.08,0.98,1150.05,1458.0,0.95
533,17.767,1678.49,1131.52,0.93,1696.67,1114.98,0.97,1682.32,1111.06,0.48,1741.39,1125.61,0.98,1710.02,1112.48,0.09,1751.05,1231.3,0.99,1700.96,1194.16,0.89,1815.2,1373.5,0.97,1721.5,1303.18,0.49,1819.8,1481.46,0.96,1740.58,1402.36,0.47,1570.77,1413.24,0.99,1551.26,1377.41,0.97,1358.63,1420.58,0.99,1356.16,1395.85,0.97,1120.07,1475.61,0.97,1154.7,1457.2,0.95
534,17.8,1672.03,1134.57,0.92,1689.38,1117.61,0.97,1676.27,1114.18,0.45,1735.92,1126.61,0.98,1707.89,1114.66,0.08,1750.65,1231.6,0.99,1700.79,1195.66,0.88,1816.62,1374.27,0.97,1723.94,1305.29,0.48,1819.85,1480.37,0.95,1742.55,1402.55,0.46,1570.77,1413.14,0.99,1551.64,1377.81,0.97,1356.59,1418.04,0.99,1356.26,1395.42,0.96,1121.92,1473.57,0.97,1157.59,1455.17,0.94
535,17.833,1669.72,1139.9,0.94,1687.92,1122.65,0.97,1672.61,1119.03,0.51,1735.26,1130.41,0.98,1701.67,1117.81,0.09,1750.37,1234.41,0.99,1700.07,1196.08,0.88,1817.01,1374.95,0.97,1723.32,1300.78,0.46,1819.89,1481.82,0.96,1739.63,1400.85,0.45,1573.0,1414.13,0.99,1554.01,1377.45,0.97,1359.63,1414.61,0.99,1359.01,1388.82,0.96,1122.24,1475.0,0.97,1158.49,1452.48,0.95
536,17.867,1666.85,1141.96,0.94,1684.48,1125.11,0.97,1669.98,1121.5,0.5,1730.48,1133.48,0.98,1699.8,1120.93,0.09,1747.94,1236.12,0.99,1698.21,1198.94,0.88,1818.1,1373.97,0.97,1725.58,1302.25,0.48,1820.69,1480.91,0.96,1743.16,1401.83,0.46,1572.42,1415.26,0.99,1553.74,1379.27,0.97,1359.66,1411.68,0.99,1360.12,1387.82,0.97,1124.19,1474.45,0.98,1159.62,1451.63,0.95
537,17.9,1663.68,1147.86,0.94,1681.33,1130.44,0.97,1665.78,1127.05,0.53,1728.22,1136.56,0.98,1694.14,1124.95,0.09,1750.64,1239.46,0.99,1693.08,1201.89,0.88,1820.76,1376.08,0.97,1714.67,1301.23,0.47,1820.74,1481.16,0.96,1730.74,1398.77,0.46,1575.68,1418.5,0.99,1552.99,1381.77,0.97,1365.41,1406.64,0.99,1363.82,1380.82,0.97,1131.73,1476.52,0.98,1165.25,1448.01,0.95
538,17.933,1660.08,1151.34,0.94,1677.61,1133.91,0.97,1662.01,1130.42,0.51,1725.7,1139.18,0.98,1691.3,1127.42,0.08,1750.31,1240.3,0.99,1692.1,1201.79,0.88,1821.12,1375.93,0.97,1713.74,1298.4,0.47,1820.08,1481.74,0.96,1730.86,1397.3,0.45,1576.26,1418.31,0.99,1552.27,1380.56,0.98,1366.69,1403.63,0.99,1360.11,1377.26,0.97,1140.74,1477.42,0.98,1158.44,1447.96,0.96
539,17.967,1658.47,1155.78,0.94,1676.75,1138.42,0.98,1659.97,1134.36,0.53,1726.06,1143.63,0.98,1688.01,1130.67,0.08,1749.49,1243.39,0.99,1692.75,1202.57,0.88,1822.95,1378.32,0.98,1718.28,1293.0,0.44,1819.57,1484.54,0.96,1733.69,1397.9,0.41,1578.08,1423.05,0.99,1552.66,1383.11,0.98,1377.07,1392.65,0.99,1357.02,1363.8,0.98,1162.86,1482.96,0.99,1145.2,1438.01,0.97
540,18.0,1656.15,1153.92,0.95,1675.13,1137.42,0.98,1658.8,1132.85,0.51,1726.73,1146.24,0.98,1687.12,1132.41,0.08,1751.3,1248.64,0.99,1687.86,1205.7,0.9,1824.76,1382.46,0.98,1707.4,1291.24,0.49,1819.42,1486.81,0.96,1714.9,1388.82,0.43,1585.12,1424.78,0.99,1551.29,1383.07,0.98,1403.46,1389.01,0.99,1350.96,1357.16,0.98,1209.62,1489.48,0.99,1142.54,1436.6,0.98
541,18.033,1655.07,1161.02,0.94,1673.67,1144.27,0.97,1656.81,1139.34,0.5,1726.61,1148.09,0.98,1683.86,1134.4,0.08,1752.21,1248.46,0.99,1687.14,1199.91,0.91,1824.57,1381.96,0.98,1703.66,1278.05,0.51,1817.77,1487.15,0.96,1705.84,1381.38,0.44,1587.61,1424.68,1.0,1550.05,1378.51,0.98,1419.1,1393.24,0.99,1347.06,1349.01,0.98,1239.49,1494.48,0.99,1145.25,1430.4,0.98
542,18.067,1655.6,1164.6,0.95,1674.79,1147.96,0.98,1655.98,1142.99,0.55,1728.88,1149.88,0.98,1678.35,1136.41,0.09,1753.59,1249.91,1.0,1681.01,1195.21,0.92,1825.13,1380.48,0.98,1691.02,1263.65,0.54,1817.26,1486.32,0.96,1690.19,1369.77,0.47,1590.88,1419.22,1.0,1546.42,1368.99,0.98,1436.17,1403.36,0.99,1341.0,1345.53,0.98,1262.9,1503.76,0.99,1150.15,1434.44,0.98
543,18.1,1655.37,1165.45,0.96,1676.14,1149.32,0.98,1655.34,1143.7,0.57,1732.74,1151.24,0.98,1674.75,1135.81,0.09,1755.29,1252.64,1.0,1677.82,1187.12,0.92,1826.97,1380.93,0.98,1683.29,1248.99,0.55,1818.29,1487.8,0.97,1682.12,1355.56,0.48,1596.94,1413.75,1.0,1547.0,1355.83,0.99,1456.62,1426.58,0.99,1345.1,1336.4,0.98,1283.11,1513.72,0.99,1163.89,1435.81,0.98
544,18.133,1653.48,1164.66,0.96,1674.76,1148.42,0.98,1654.12,1142.59,0.6,1732.62,1150.42,0.98,1672.42,1134.32,0.09,1755.84,1255.22,1.0,1670.12,1179.02,0.93,1826.34,1380.3,0.98,1665.98,1233.18,0.59,1818.87,1489.36,0.97,1660.45,1334.01,0.54,1603.07,1414.6,1.0,1544.74,1350.48,0.99,1481.31,1452.39,1.0,1349.76,1333.35,0.99,1298.21,1509.29,0.99,1179.58,1441.39,0.98
545,18.167,1651.8,1164.15,0.97,1675.09,1147.9,0.98,1650.77,1140.87,0.66,1733.61,1150.03,0.98,1663.93,1131.11,0.11,1752.63,1255.77,1.0,1662.17,1173.36,0.94,1826.91,1380.55,0.98,1661.19,1220.91,0.57,1818.99,1491.33,0.97,1654.65,1328.48,0.51,1601.33,1420.51,1.0,1538.95,1354.49,0.99,1497.68,1451.0,1.0,1352.46,1328.31,0.99,1320.71,1516.92,0.99,1192.58,1444.73,0.98
546,18.2,1651.15,1165.34,0.97,1675.56,1148.8,0.99,1649.05,1141.46,0.72,1734.2,1151.63,0.98,1658.57,1132.01,0.13,1750.98,1254.69,1.0,1653.09,1175.6,0.94,1825.93,1379.05,0.98,1654.01,1235.57,0.61,1819.51,1489.87,0.97,1644.18,1342.09,0.55,1604.9,1417.26,1.0,1535.46,1354.98,0.99,1534.1,1441.31,0.99,1364.66,1324.49,0.98,1346.44,1510.27,0.99,1209.24,1448.58,0.98
547,18.233,1653.15,1162.56,1.0,1674.6,1149.69,1.0,1648.6,1139.35,0.87,1735.53,1151.25,1.0,1665.21,1125.29,0.02,1764.02,1258.65,1.0,1670.1,1169.6,0.98,1824.52,1374.12,1.0,1645.83,1232.57,0.5,1819.71,1488.1,1.0,1591.43,1328.03,0.54,1604.65,1415.19,1.0,1540.84,1350.29,0.99,1544.44,1473.5,1.0,1382.9,1317.05,0.99,1379.87,1495.01,1.0,1250.0,1480.8,0.99
548,18.267,1648.79,1165.18,1.0,1670.76,1153.36,1.0,1645.5,1142.36,0.85,1729.87,1154.97,0.99,1662.8,1126.34,0.03,1761.61,1254.87,1.0,1657.78,1169.79,0.98,1822.53,1366.16,1.0,1632.7,1227.01,0.55,1823.53,1481.23,0.99,1590.24,1303.24,0.54,1611.93,1422.61,1.0,1542.97,1363.17,0.99,1556.79,1459.35,1.0,1391.74,1320.16,1.0,1393.96,1493.62,1.0,1258.05,1491.26,0.99
549,18.3,1649.2,1169.38,1.0,1670.95,1156.66,1.0,1644.51,1146.24,0.87,1728.48,1155.6,0.99,1657.65,1128.43,0.03,1761.03,1253.93,1.0,1650.3,1166.35,0.99,1821.07,1365.06,1.0,1618.13,1211.7,0.6,1824.94,1479.38,0.99,1585.48,1267.18,0.61,1613.18,1418.01,1.0,1540.25,1359.32,1.0,1568.13,1451.99,1.0,1401.7,1316.81,1.0,1405.3,1494.26,1.0,1281.69,1498.04,1.0
550,18.333,1648.12,1169.4,1.0,1670.26,1157.33,1.0,1643.55,1146.19,0.87,1726.78,1158.99,0.99,1655.03,1130.1,0.03,1760.14,1258.99,1.0,1642.77,1166.96,0.99,1820.42,1366.77,1.0,1602.99,1209.03,0.65,1827.06,1480.82,0.99,1575.05,1254.31,0.65,1611.91,1416.11,1.0,1535.59,1355.56,0.99,1567.82,1461.68,1.0,1407.08,1317.2,1.0,1412.82,1497.96,1.0,1299.2,1507.3,0.99
551,18.367,1646.54,1172.91,1.0,1668.51,1160.41,1.0,1640.67,1149.97,0.89,1723.36,1160.58,0.99,1648.48,1133.57,0.04,1756.53,1259.14,1.0,1634.23,1167.85,0.99,1816.12,1365.1,1.0,1592.53,1215.61,0.69,1828.01,1481.3,0.99,1574.89,1258.92,0.69,1601.92,1418.02,1.0,1523.81,1357.93,0.99,1564.47,1470.9,1.0,1418.91,1319.93,0.99,1424.37,1504.5,0.99,1323.9,1518.75,0.99
552,18.4,1650.95,1175.71,1.0,1672.86,1161.4,1.0,1641.8,1152.02,0.92,1725.04,1156.99,0.99,1640.57,1133.49,0.04,1757.09,1254.62,1.0,1624.84,1158.92,0.99,1813.15,1371.54,1.0,1583.52,1206.05,0.61,1822.84,1490.98,0.99,1581.06,1258.33,0.63,1600.46,1409.89,1.0,1517.24,1348.62,0.99,1569.0,1473.9,1.0,1429.05,1322.22,0.99,1421.3,1510.14,0.99,1346.59,1534.82,0.98
553,18.433,1647.39,1176.05,1.0,1670.72,1162.01,1.0,1638.06,1151.76,0.93,1721.4,1158.62,0.99,1634.09,1133.19,0.06,1751.33,1254.69,1.0,1612.02,1159.62,0.99,1805.41,1372.1,1.0,1564.61,1225.0,0.61,1819.37,1493.62,0.99,1540.38,1305.91,0.61,1600.66,1410.91,1.0,1514.74,1350.16,0.99,1585.18,1471.67,1.0,1440.51,1312.92,0.99,1433.55,1512.32,0.99,1368.01,1543.51,0.98
554,18.467,1643.47,1175.69,1.0,1666.7,1161.43,1.0,1633.59,1151.43,0.94,1717.1,1155.38,0.99,1626.13,1129.95,0.07,1736.8,1247.14,1.0,1596.79,1154.04,0.99,1797.11,1368.15,1.0,1545.06,1227.7,0.6,1819.18,1495.61,0.99,1529.43,1331.63,0.55,1596.38,1400.67,1.0,1508.14,1342.55,0.99,1601.98,1468.15,1.0,1452.5,1313.49,0.98,1457.42,1523.39,0.99,1382.4,1539.28,0.97
555,18.5,1639.4,1170.83,1.0,1664.57,1157.87,1.0,1629.89,1145.64,0.96,1710.95,1154.37,0.98,1618.47,1123.54,0.13,1729.87,1242.92,1.0,1580.86,1152.77,0.99,1789.0,1364.04,1.0,1531.02,1260.36,0.85,1817.08,1495.33,0.99,1522.06,1339.93,0.79,1593.92,1410.69,1.0,1500.94,1353.59,1.0,1620.53,1473.72,1.0,1459.45,1307.96,0.99,1471.93,1522.01,0.98,1402.51,1549.82,0.98
556,18.533,1629.56,1167.34,1.0,1654.88,1155.49,1.0,1620.55,1143.35,0.97,1701.33,1152.93,0.98,1610.03,1122.01,0.22,1720.72,1249.68,1.0,1568.86,1154.49,1.0,1775.61,1371.92,1.0,1509.52,1249.24,0.97,1812.84,1489.25,0.99,1510.82,1314.24,0.96,1580.46,1435.97,1.0,1485.34,1379.91,1.0,1643.05,1474.01,1.0,1453.26,1313.05,1.0,1473.4,1524.03,0.98,1416.21,1559.11,0.99
557,18.567,1626.87,1162.96,1.0,1652.01,1150.59,1.0,1616.89,1139.19,0.98,1693.72,1151.02,0.98,1602.92,1120.66,0.32,1706.71,1246.7,1.0,1561.11,1155.67,1.0,1770.03,1365.3,1.0,1495.18,1245.42,0.98,1811.78,1485.21,0.99,1495.22,1333.78,0.97,1577.15,1435.58,1.0,1487.46,1382.89,1.0,1636.77,1466.67,1.0,1457.72,1320.32,1.0,1479.93,1532.4,0.99,1435.87,1543.93,0.99
558,18.6,1623.05,1159.78,1.0,1648.04,1146.19,1.0,1610.55,1136.99,0.98,1686.67,1144.75,0.97,1592.69,1119.79,0.47,1697.55,1241.26,1.0,1546.74,1156.2,1.0,1764.78,1361.54,1.0,1476.77,1254.74,0.94,1807.53,1481.0,0.99,1469.84,1357.97,0.91,1573.8,1428.39,1.0,1482.9,1379.07,1.0,1639.86,1473.8,1.0,1455.85,1324.41,1.0,1467.12,1525.3,0.99,1456.0,1553.02,0.99
559,18.633,1615.33,1158.34,1.0,1640.16,1144.79,1.0,1602.09,1136.23,0.98,1678.39,1141.3,0.96,1583.92,1118.51,0.57,1688.83,1237.51,1.0,1535.48,1155.0,1.0,1756.04,1358.68,1.0,1450.57,1254.89,0.96,1806.54,1482.49,0.99,1437.96,1364.97,0.94,1557.41,1431.53,1.0,1465.6,1384.43,1.0,1647.03,1489.32,1.0,1452.95,1340.51,1.0,1453.91,1522.91,1.0,1469.79,1562.04,1.0
560,18.667,1612.84,1157.54,0.99,1636.1,1142.82,0.99,1597.77,1137.19,0.99,1668.39,1137.79,0.91,1574.99,1121.23,0.85,1679.1,1234.3,1.0,1523.5,1158.21,1.0,1749.74,1353.5,1.0,1437.04,1251.22,0.98,1800.87,1478.9,0.99,1410.86,1355.35,0.97,1554.67,1425.54,1.0,1461.84,1382.21,1.0,1653.05,1496.7,1.0,1448.82,1348.66,1.0,1451.11,1507.88,0.99,1480.34,1549.8,0.99
561,18.7,1604.29,1154.78,1.0,1626.46,1140.56,1.0,1591.32,1132.42,0.99,1657.85,1135.7,0.93,1569.69,1114.62,0.8,1673.3,1229.17,1.0,1515.83,1153.91,1.0,1748.76,1341.58,0.99,1411.62,1246.79,1.0,1800.62,1465.99,0.99,1382.94,1349.2,0.99,1559.76,1417.68,1.0,1468.65,1374.05,1.0,1612.27,1485.52,0.99,1428.44,1350.47,1.0,1458.83,1523.43,0.98,1512.23,1545.09,0.99
562,18.733,1596.46,1151.85,1.0,1619.86,1137.85,1.0,1583.44,1129.12,0.99,1647.99,1133.8,0.9,1559.31,1111.64,0.85,1661.3,1228.18,1.0,1502.28,1154.2,1.0,1744.63,1338.13,1.0,1400.3,1253.97,1.0,1797.39,1467.33,0.99,1359.09,1355.31,0.99,1558.02,1420.87,1.0,1466.09,1377.5,1.0,1649.05,1493.88,1.0,1423.11,1338.41,1.0,1468.09,1502.48,0.98,1528.34,1539.19,0.99
563,18.767,1586.68,1148.76,1.0,1610.88,1134.2,1.0,1572.99,1125.35,0.99,1639.55,1129.91,0.92,1547.62,1107.48,0.87,1652.75,1226.05,1.0,1490.81,1158.68,1.0,1738.29,1336.25,1.0,1383.33,1259.53,1.0,1789.94,1462.67,0.99,1339.91,1357.91,1.0,1556.4,1420.05,1.0,1464.79,1381.41,1.0,1637.94,1487.3,1.0,1429.79,1353.71,1.0,1458.25,1503.07,0.98,1532.93,1535.37,0.99
564,18.8,1582.32,1147.41,1.0,1606.33,1131.57,0.99,1567.11,1124.14,1.0,1634.04,1126.98,0.86,1539.54,1107.05,0.95,1644.69,1216.67,1.0,1482.75,1162.38,1.0,1730.25,1324.2,1.0,1369.76,1262.94,1.0,1775.69,1453.58,0.99,1315.67,1365.58,1.0,1552.65,1402.48,1.0,1455.88,1372.9,1.0,1675.89,1481.85,1.0,1444.31,1383.85,1.0,1494.28,1499.49,0.99,1524.28,1533.08,0.99
565,18.833,1574.9,1140.91,1.0,1598.2,1125.76,0.99,1560.09,1118.75,1.0,1622.84,1120.46,0.7,1528.92,1101.29,0.98,1632.3,1210.86,1.0,1471.49,1161.94,1.0,1722.85,1317.99,1.0,1361.89,1265.82,1.0,1767.98,1449.25,0.99,1307.48,1367.99,1.0,1555.47,1406.21,1.0,1459.56,1380.06,1.0,1676.81,1474.42,1.0,1428.13,1383.16,1.0,1497.31,1500.84,0.99,1534.47,1536.78,0.99
566,18.867,1566.14,1139.29,0.99,1586.8,1122.73,0.99,1549.64,1116.76,0.99,1609.04,1118.19,0.78,1517.42,1104.11,0.93,1628.22,1207.16,1.0,1458.01,1171.47,1.0,1710.37,1312.2,0.99,1353.58,1267.55,1.0,1763.15,1444.76,0.98,1304.81,1366.13,0.99,1557.7,1413.02,1.0,1454.74,1394.14,1.0,1629.83,1444.51,0.99,1405.21,1386.91,1.0,1535.41,1515.53,0.98,1532.55,1536.35,0.98
567,18.9,1558.04,1134.3,1.0,1577.98,1117.48,0.99,1540.78,1112.85,1.0,1598.58,1112.61,0.73,1507.03,1101.56,0.96,1617.23,1201.85,1.0,1448.18,1173.04,1.0,1701.9,1306.5,0.99,1344.83,1272.19,1.0,1755.18,1435.39,0.99,1300.37,1373.84,1.0,1551.06,1416.22,1.0,1447.29,1401.02,1.0,1661.54,1442.7,0.99,1392.12,1390.69,1.0,1527.77,1520.83,0.98,1520.78,1537.32,0.98
568,18.933,1547.83,1127.09,1.0,1567.49,1110.88,0.99,1531.28,1106.43,1.0,1588.21,1108.87,0.76,1499.19,1098.56,0.97,1610.87,1199.58,1.0,1439.92,1174.9,1.0,1696.36,1305.23,0.99,1338.2,1274.99,1.0,1745.27,1436.77,0.99,1298.16,1377.07,1.0,1549.5,1416.54,1.0,1443.93,1403.55,1.0,1667.17,1443.82,1.0,1373.83,1399.63,1.0,1518.85,1525.59,0.98,1520.08,1543.15,0.99
569,18.967,1536.97,1123.11,1.0,1559.31,1106.14,0.99,1520.41,1102.49,1.0,1583.09,1104.77,0.78,1487.32,1094.63,0.97,1603.7,1197.35,1.0,1437.17,1175.85,1.0,1692.37,1305.89,1.0,1337.45,1279.69,1.0,1727.03,1437.87,0.99,1281.46,1380.39,0.99,1547.12,1424.47,1.0,1443.13,1413.97,1.0,1692.85,1450.49,1.0,1369.05,1413.2,1.0,1492.94,1521.25,0.99,1527.51,1547.62,0.99
570,19.0,1526.16,1119.51,1.0,1548.43,1102.48,0.99,1509.57,1098.86,1.0,1571.72,1100.4,0.79,1477.14,1091.2,0.97,1593.43,1194.45,1.0,1427.42,1179.79,1.0,1679.36,1305.52,1.0,1326.84,1282.58,1.0,1718.95,1432.18,1.0,1282.49,1379.1,1.0,1543.3,1419.6,1.0,1441.3,1412.94,1.0,1684.35,1448.72,1.0,1355.26,1425.47,1.0,1484.82,1524.39,0.99,1536.86,1541.25,0.99
571,19.033,1516.67,1113.2,1.0,1538.42,1096.61,0.99,1499.52,1092.78,1.0,1561.74,1097.58,0.84,1467.71,1087.94,0.98,1586.03,1192.59,1.0,1415.93,1176.9,1.0,1662.91,1301.16,1.0,1319.91,1281.34,1.0,1706.63,1421.81,1.0,1275.65,1373.28,1.0,1539.85,1415.99,1.0,1434.59,1410.14,1.0,1675.47,1454.73,1.0,1348.74,1442.03,1.0,1477.31,1525.84,0.99,1551.39,1548.78,0.99
572,19.067,1506.51,1111.32,1.0,1528.39,1093.86,0.99,1490.03,1091.67,1.0,1551.76,1091.43,0.85,1458.53,1085.78,0.97,1577.97,1186.47,1.0,1407.99,1180.52,1.0,1653.25,1301.0,1.0,1317.77,1281.76,1.0,1702.05,1418.13,1.0,1271.72,1371.6,1.0,1538.58,1416.64,1.0,1432.44,1415.76,1.0,1687.42,1452.76,1.0,1328.69,1450.69,1.0,1464.64,1540.27,0.99,1547.57,1549.63,0.99
573,19.1,1501.47,1105.54,1.0,1521.55,1087.72,0.99,1482.74,1084.96,1.0,1544.59,1086.03,0.84,1450.74,1081.05,0.98,1576.93,1185.85,1.0,1402.66,1178.56,1.0,1640.87,1293.8,1.0,1313.25,1283.88,1.0,1699.75,1404.24,0.99,1275.49,1362.91,1.0,1536.4,1413.01,1.0,1427.03,1409.89,1.0,1656.02,1468.34,1.0,1326.19,1461.87,1.0,1480.39,1536.43,0.99,1549.12,1554.96,0.99
574,19.133,1493.16,1101.95,1.0,1514.35,1084.89,0.99,1475.36,1082.71,1.0,1536.73,1085.13,0.83,1441.93,1079.68,0.98,1563.8,1184.52,1.0,1392.08,1178.56,1.0,1628.36,1293.24,1.0,1310.26,1288.25,1.0,1691.19,1389.09,1.0,1264.97,1355.19,1.0,1535.41,1413.89,1.0,1426.48,1413.11,1.0,1675.71,1474.99,1.0,1320.03,1468.23,1.0,1458.53,1536.36,0.99,1550.57,1557.39,0.99
575,19.167,1487.29,1099.38,1.0,1507.92,1082.13,0.99,1468.96,1080.27,1.0,1529.68,1083.96,0.83,1435.6,1079.63,0.98,1558.86,1184.4,1.0,1386.81,1179.6,1.0,1617.61,1290.97,1.0,1312.47,1290.31,1.0,1687.25,1370.3,1.0,1263.95,1344.83,0.99,1534.81,1415.55,1.0,1424.94,1415.04,1.0,1671.7,1483.76,1.0,1318.55,1472.38,1.0,1456.74,1535.33,0.99,1544.38,1559.49,0.99
